problem_index,population_size,crossover_probability,mutation_probability,search_optimal,max_steps,optimal_fitness,optimal_percentage,best_fitness_last_pop,avg_fitness_last_pop,shannon_entropy,num_evaluations,execution_time
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3895.65,0.27995660984852433,4212,0.004
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3900.45,0.2708934349996681,4697,0.004
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3674.75,0.35355711429750886,1122,0.001
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3644.75,0.35858464315434385,1019,0.001
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3474.0,0.38402262845193824,657,0.0
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3688.7,0.34520028427495497,1687,0.001
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3793.8,0.3101249736727425,2183,0.002
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3852.55,0.3132231678938328,3858,0.003
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3558.25,0.36945134167818033,794,0.0
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3562.25,0.3631953315837316,1039,0.0
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3842.9,0.29706523728215634,3256,0.003
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3748.5,0.3251727453786758,1924,0.002
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3640.25,0.36278862904413495,1517,0.001
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3761.65,0.3375328306477121,2506,0.002
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3899.4,0.26048558723499393,4625,0.004
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3939.05,0.2443401428258388,8468,0.008
